	      Time	     dPmax	     dVmax	     dSmax	     dNmax	     CFL
	         6	   2.42493	6.06938e-05	0.000393548	  0.674098	 0.0067636
	       6.1	   2.53114	5.49807e-05	0.000392943	         1	0.00676723
	       6.2	   2.98514	8.89659e-05	0.000392159	  0.734102	0.00677076
	       6.3	     3.284	9.78347e-05	0.000391439	         1	0.00677416
	       6.4	   3.44581	8.80583e-05	 0.0003908	         1	0.00677741
	       6.5	   3.49148	7.92594e-05	0.000390243	  0.851825	0.00678051
	       6.6	    3.4431	7.13421e-05	0.000389732	  0.609113	0.00678348
	       6.7	   3.32251	7.21614e-05	0.000389269	         1	0.00678635
	       6.8	   3.15042	6.49503e-05	0.000388816	  0.664234	0.00678914
	       6.9	   2.94562	6.63816e-05	0.00038843	         1	0.00679188
	         7	   2.72466	5.96568e-05	0.000388087	  0.971191	0.00679451
	       7.1	   2.50134	5.67164e-05	0.00038778	  0.646672	0.00679703
	       7.2	   2.28658	5.99751e-05	0.000387508	  0.484057	 0.0067994
	       7.3	   2.17078	6.33699e-05	0.000387283	   0.38567	0.00680166
	       7.4	   2.14559	5.70341e-05	0.000387051	  0.999996	0.00680381
	       7.5	   2.12018	5.13319e-05	0.000386828	  0.999855	0.00680588
	       7.6	   2.09476	4.68196e-05	0.000386621	  0.861578	0.00680788
	       7.7	   2.08572	6.74005e-05	0.000386419	  0.607877	0.00680984
	       7.8	   2.08929	6.06683e-05	0.000386225	         1	0.00681175
	       7.9	   2.09077	5.4609e-05	0.000386038	  0.999964	0.00681363
	         8	   2.09016	5.23343e-05	0.000385876	  0.835011	0.00681547
	       8.1	   2.08758	4.71072e-05	0.000385712	  0.599372	0.00681729
	       8.2	   2.08317	4.24027e-05	0.000385554	  0.461965	0.00681907
	       8.3	   2.07714	3.81685e-05	0.000385302	  0.374601	 0.0068208
	       8.4	   2.06968	3.57889e-05	0.000384917	  0.314547	0.00682248
	       8.5	   2.06112	5.2876e-05	0.000384381	   0.27089	0.00682412
	   8.61075	   2.07328	4.70289e-05	0.000425083	   0.95971	0.00756002
	   8.71075	   1.88653	4.23336e-05	0.000383212	  0.999937	0.00682738
	   8.81075	   1.89742	3.8108e-05	0.000382683	  0.660174	 0.0068289
	   8.91075	   1.90776	6.66951e-05	0.000382166	  0.512211	0.00683033
	   9.01075	   1.91757	6.80931e-05	0.000381662	  0.412352	0.00683172
	   9.11075	   1.93582	6.12885e-05	0.000380004	  0.342688	0.00683307
	   9.21075	   1.95495	5.51646e-05	0.000378421	  0.292167	0.00683437
	   9.31343	   2.02034	5.2316e-05	0.000411707	  0.259645	 0.0070191
	   9.43207	   2.32754	5.86334e-05	0.000469628	  0.999976	0.00811275
	   9.53207	   1.99277	5.2774e-05	0.00040174	  0.778788	0.00683819
	   9.63207	   1.98162	4.75005e-05	0.000403733	  0.578405	0.00683936
	   9.73207	   1.97348	4.27542e-05	0.000403853	  0.452358	0.00684042
	   9.83207	   1.97928	3.84827e-05	0.000403128	  0.999994	0.00684139
	   9.93207	   1.98463	4.01156e-05	  0.000398	         1	0.00684228
	   10.0321	   1.98954	5.86987e-05	0.000394711	  0.803962	0.00684309
	   10.1321	   1.99402	5.28281e-05	0.000392328	  0.584982	0.00684382
	   10.2321	   1.99808	4.75445e-05	0.000390296	  0.454089	0.00684446
	   10.3321	   2.00172	4.27896e-05	0.000388526	  0.999923	0.00684503
	   10.4321	   2.00495	4.24138e-05	0.000386934	  0.877395	0.00684552
	   10.5321	   2.00778	4.69825e-05	0.000385459	  0.732285	0.00684594
	   10.6321	   2.01022	4.22882e-05	0.000384061	  0.543507	 0.0068463
	   10.7321	   2.01228	4.62633e-05	0.000382722	         1	0.00684662
	   10.8321	   2.01396	4.1639e-05	0.00038143	  0.742885	0.00684689
	   10.9321	   2.01527	4.07052e-05	0.000380177	         1	0.00684713
	   11.0321	   2.01622	3.66346e-05	0.000380227	  0.878901	0.00684727
	   11.1321	   2.01682	3.29714e-05	0.000380314	  0.620161	0.00684747
	   11.2321	   2.01707	2.96748e-05	0.000380338	   0.47506	0.00684765
	   11.3321	   2.01702	3.1491e-05	0.000380293	  0.383794	0.00684791
	   11.4321	    2.0166	3.86945e-05	0.000380211	  0.321801	0.00684806
	   11.5321	   2.01587	3.48329e-05	0.000380086	     0.277	0.00684818
	   11.6404	   2.18035	3.95178e-05	0.000411847	         1	0.00741745
	   11.7404	   2.01333	3.55753e-05	0.000379459	  0.766589	0.00684835
	   11.8404	   2.01165	3.94109e-05	0.00037935	  0.999907	0.00684845
	   11.9404	   2.01828	3.54744e-05	0.000379001	  0.893257	0.00684845
	   12.0404	   2.02953	3.5259e-05	0.000378563	  0.625779	0.00684852
	   12.1404	   2.03987	4.97004e-05	0.000378071	  0.477369	0.00684858
	   12.2404	   2.04935	4.4734e-05	0.000377537	  0.385191	0.00684862
	   12.3404	   2.05797	4.02642e-05	0.000376944	  0.322894	0.00684865
	   12.4404	   2.06576	3.62416e-05	0.000376315	   0.27793	0.00684865
	   12.5483	   2.23472	4.53329e-05	0.000405904	   0.26045	  0.007393
	   12.6726	   2.57594	5.65297e-05	0.000467334	  0.261393	0.00851662
	   12.8153	   2.95706	6.01612e-05	0.000535485	  0.259307	0.00977567
	   12.9804	   3.41808	5.05247e-05	0.000617069	  0.256857	 0.0113111
	   13.1732	   3.98321	8.23678e-05	0.000716766	  0.303322	 0.0132129
	    13.364	   3.94475	6.66585e-05	0.000701534	   0.45726	 0.0130668
	   13.4891	   2.61405	5.83137e-05	0.000452058	  0.271346	 0.0085679
	   13.6274	    2.8851	5.02415e-05	0.000499687	  0.309009	0.00947332
	   13.7617	   2.80184	4.64866e-05	0.000481747	  0.259331	0.00919616
	   13.9171	    3.2294	6.12812e-05	0.000555174	  0.260442	 0.0106392
	    14.096	   3.70165	5.14393e-05	0.000635241	  0.999997	 0.0122556
	    14.196	   2.08716	4.62985e-05	0.000346592	  0.454932	 0.0068435
	    14.296	   2.08509	4.16717e-05	0.000346624	  0.378188	0.00684323
	    14.396	   2.08262	3.75076e-05	0.00034538	  0.320507	0.00684271
	    14.496	   2.07975	3.37598e-05	0.000343715	  0.276927	0.00684206
	   14.6043	   2.24687	3.01058e-05	0.000370867	  0.259413	0.00741167
	   14.7296	   2.58706	3.83722e-05	0.000427061	  0.260096	0.00857071
	   14.8741	   2.96772	3.84902e-05	0.000489404	  0.257522	0.00988437
	   15.0425	   3.42781	8.40992e-05	0.000565545	         1	 0.0115121
	   15.1425	   1.73614	7.56912e-05	0.000332541	  0.485806	0.00683316
	   15.2425	   1.73721	6.81251e-05	0.000331778	  0.408546	0.00683151
	   15.3425	   1.73719	6.13143e-05	0.000330916	  0.350965	0.00682951
	   15.4425	   1.73643	5.5185e-05	0.000329966	  0.301665	0.00682738
	   15.5425	   1.73521	4.96686e-05	0.000328924	  0.263356	0.00682514
	   15.6564	   1.97211	4.40144e-05	0.00037374	  0.258844	 0.0077727
	   15.7884	   2.27638	3.82111e-05	0.000431797	  0.972641	0.00900557
	   15.8884	   1.72407	3.43919e-05	0.000324989	  0.867676	0.00681674
	   15.9884	   1.71796	4.14103e-05	0.000324405	  0.616314	0.00681444
	   16.0884	   1.71163	3.72715e-05	0.000323729	  0.472313	0.00681208
	   16.1884	   1.70558	3.35467e-05	0.000322998	  0.382652	0.00680973
	   16.2884	   1.70017	3.01944e-05	0.000322238	  0.321201	0.00680741
	   16.3884	   1.69568	2.71772e-05	0.000325272	  0.276314	0.00680514
	    16.497	   1.83557	2.64279e-05	0.000357231	   0.25959	 0.0073864
	   16.6225	    2.1146	3.36773e-05	0.000418092	  0.259195	0.00853393
	   16.7677	   2.44136	5.04013e-05	0.000490756	  0.257772	0.00987451
	   16.9367	   2.83671	4.19181e-05	0.000580172	  0.257593	 0.0114884
	   17.1335	   3.30139	7.25784e-05	0.000687725	  0.999922	 0.0134485
	   17.2335	   1.78612	6.53224e-05	0.000354398	  0.487013	0.00687754
	   17.3335	   1.81515	5.8792e-05	0.000357147	  0.997132	0.00690059
	   17.4335	   1.83627	5.29146e-05	0.000360378	  0.776869	0.00692228
	   17.5335	   1.84942	4.76251e-05	0.000363718	  0.576441	0.00694244
	   17.6335	   1.84788	4.28647e-05	0.000366953	  0.999814	0.00696095
	   17.7335	   1.83198	3.85806e-05	0.000369996	  0.648013	 0.0069777
	   17.8335	   1.81142	3.4725e-05	0.000372953	  0.483687	0.00699265
	   17.9335	   1.78703	3.1255e-05	0.000375661	  0.384179	0.00700585
	   18.0335	   1.75963	2.81321e-05	0.000378484	  0.316721	 0.0070174
	   18.1335	   1.72997	2.53216e-05	0.000381412	  0.269274	 0.0070274
	    18.245	    1.9079	3.16072e-05	0.000428518	  0.254831	0.00783878
	   18.3761	   2.23873	4.12745e-05	0.000509276	  0.266147	0.00923846
	    18.524	   2.51289	5.2346e-05	0.000579837	  0.999993	 0.0104239
	    18.624	   1.70074	4.71117e-05	0.000394632	  0.505598	0.00705623
	    18.724	    1.6956	4.24011e-05	0.000397227	  0.414755	0.00705938
	    18.824	   1.68979	3.81611e-05	0.000399669	  0.349115	0.00706178
	    18.924	   1.68339	3.43452e-05	0.000401989	    0.2997	0.00706352
	   19.0241	    1.6781	3.09026e-05	0.000404592	  0.261828	0.00707178
	   19.1387	   1.91124	3.24571e-05	0.000466476	  0.261002	0.00810364
	   19.2706	   2.18078	2.81873e-05	0.000539625	  0.260451	0.00931479
	   19.4224	    2.4896	3.94078e-05	0.000625689	  0.355335	 0.0107286
	   19.5506	   2.08985	3.4359e-05	0.000530076	  0.257858	0.00905605
	   19.6998	   2.40803	4.77694e-05	0.000620625	  0.830403	 0.0105343
	   19.7998	   1.60884	4.29939e-05	0.000415972	  0.429659	0.00706056
	   19.8998	   1.59895	3.86959e-05	0.000417695	  0.364262	0.00705947
	   19.9998	   1.58893	3.48277e-05	0.000418978	  0.314453	0.00705841
	   20.0998	   1.57884	3.13462e-05	0.000420066	  0.275138	0.00705739
	   20.2088	   1.70872	3.74479e-05	0.000459467	  0.263622	 0.0076941
	   20.3329	   1.92755	3.2801e-05	0.00052453	  0.261342	0.00875465
	   20.4753	   2.19042	3.98327e-05	0.000603822	  0.262568	 0.0100481
	   20.6381	   2.47395	4.33503e-05	0.000691507	  0.259807	 0.0114786
	    20.826	   2.81868	4.83774e-05	0.000799941	  0.260487	 0.0132517
	   21.0424	   3.19663	5.40449e-05	0.000917701	  0.248713	 0.0152582
	   21.3035	   3.78408	3.99344e-05	0.00108647	  0.258504	 0.0183997
	   21.6064	   4.29922	8.05881e-05	  0.001233	  0.447843	 0.0213459
	   21.8094	   2.89171	6.42593e-05	0.000790241	  0.258921	 0.0142923
	   22.0445	   3.35349	7.44009e-05	0.000904738	  0.261103	 0.0165583
	   22.3147	   3.85578	7.68775e-05	0.00101523	  0.926016	 0.0190244
	   22.4147	   1.50167	6.91845e-05	0.000351634	  0.315113	0.00704108
	   22.5147	   1.55926	6.22604e-05	0.00035326	  0.282986	0.00704192
	   22.6207	   1.70084	5.56514e-05	0.000372867	  0.266642	0.00746647
	     22.74	   1.95267	4.8996e-05	0.000416421	  0.263623	 0.0084022
	   22.8757	   2.25599	4.23297e-05	0.000468888	  0.262082	0.00956388
	   23.0311	   2.60689	4.21586e-05	0.000529561	  0.260009	 0.0109506
	   23.2104	   3.01518	3.45913e-05	0.000601078	   0.25904	 0.0126387
	    23.418	   3.47488	5.15836e-05	0.000682017	  0.257583	 0.0146418
	   23.6598	   3.99778	5.99094e-05	0.000775327	  0.258762	 0.0170579
	   23.9401	   4.55852	7.54442e-05	0.000872183	  0.257256	 0.0197813
	    24.267	   9.36016	0.000723867	0.00117985	  0.280585	 0.0230735
	   24.6166	   5.35347	0.000470108	0.00106098	  0.245691	 0.0252005
	   25.0434	   4.88781	0.000268952	0.00134046	  0.250499	  0.030571
	   25.5545	   6.40078	0.000208505	0.00164245	         1	 0.0363258
	   25.7079	   1.72436	0.000176548	0.000495519	  0.313515	 0.0108056
	   25.8546	   1.63465	0.000150659	0.000476196	  0.277952	 0.0103221
	    26.013	   1.78459	0.000126821	0.000519097	         1	 0.0111263
	    26.113	   1.23634	0.000114147	0.000328815	  0.916834	0.00701788
	    26.213	   1.27613	0.000102741	0.00033044	  0.598937	0.00701501
	    26.313	   1.30308	9.2476e-05	0.000331791	   0.99983	0.00701361
	    26.413	   1.31841	8.32376e-05	0.000332804	  0.715612	0.00701377
	    26.513	    1.3233	7.49231e-05	0.00033356	   0.54317	0.00701552
	    26.613	   1.31924	6.74402e-05	0.000334137	   0.43138	0.00701888
	    26.713	   1.30802	6.07057e-05	0.000334546	  0.357541	0.00702381
	    26.813	   1.29124	5.46448e-05	0.000334791	  0.304961	0.00703028
	    26.913	   1.27038	4.91901e-05	0.000334889	  0.265562	 0.0070382
	   27.0259	   1.39635	4.36456e-05	0.00037872	  0.260758	0.00796142
	   27.1559	   1.55396	3.79917e-05	0.000435981	  0.259653	0.00917507
	   27.3061	   1.79389	3.23108e-05	0.000503678	  0.254512	 0.0106238
	   27.4831	   2.09707	3.0594e-05	0.000593303	  0.668096	 0.0125569
	   27.5831	   1.20845	2.87867e-05	0.000331206	  0.321697	0.00711881
	   27.6831	   1.19894	2.59087e-05	0.000330925	  0.281985	0.00713375
	   27.7895	   1.26081	2.45354e-05	0.000351628	  0.265015	 0.0076055
	   27.9099	   1.42419	2.15812e-05	0.000397479	  0.264211	0.00862879
	   28.0467	   1.61844	3.44763e-05	0.000450261	  0.263727	0.00982219
	   28.2022	   1.84277	2.91157e-05	0.000510571	  0.262973	 0.0112045
	   28.3797	   2.10444	4.29457e-05	0.000580129	  0.262477	 0.0129809
	   28.5825	   2.40808	4.34342e-05	0.00065966	  0.261558	 0.0152215
	   28.8151	   2.76529	5.52138e-05	0.000751665	  0.258759	  0.017956
	   29.0848	   3.20572	4.25337e-05	0.000864203	  0.257048	  0.021464
	   29.3996	   3.73622	7.1327e-05	0.000996946	  0.262703	  0.025894
	   29.7591	   4.25724	7.26525e-05	0.00111965	  0.999638	  0.030632
	    29.867	   1.28621	6.48081e-05	 0.0003163	  0.297476	0.00953191
	   29.9758	   1.29539	5.77502e-05	0.000320743	  0.288562	0.00971616
	   30.0889	   1.34467	5.12098e-05	0.000333183	  0.279321	 0.0102071
	   30.2103	    1.4416	4.4984e-05	0.000356584	  0.272743	  0.011078
	    30.344	   1.58225	3.89724e-05	0.000390075	  0.267693	 0.0123174
	   30.4937	    1.7686	3.3128e-05	0.000433955	  0.263442	 0.0139619
	   30.6642	   2.00768	3.50884e-05	0.000489074	  0.260401	 0.0160939
	   30.8607	   2.30409	3.19245e-05	0.000555848	  0.258122	 0.0187859
	    31.089	   2.66523	4.24351e-05	0.000635035	  0.256788	 0.0221459
	   31.3558	   3.09566	3.55136e-05	0.000743135	  0.999936	 0.0262731
	   31.4558	   1.16222	3.19616e-05	0.000286141	  0.336789	 0.0100171
	   31.5558	   1.16002	2.87648e-05	0.000287551	  0.307673	 0.0100794
	   31.6558	    1.1578	2.58878e-05	0.000289947	  0.277316	 0.0101406
	    31.764	   1.24967	2.30868e-05	0.000316562	  0.267743	  0.011035
	   31.8852	   1.39653	2.02853e-05	0.000358397	  0.264252	 0.0124411
	   32.0228	   1.58051	1.74872e-05	0.000411656	  0.259459	 0.0142189
	   32.1819	   1.81788	2.78459e-05	0.000482237	  0.254498	 0.0165608
	   32.3695	   2.12586	2.2627e-05	0.000576924	  0.266181	 0.0196796
	   32.5809	   2.37416	4.05679e-05	0.000661261	  0.258445	 0.0223824
	   32.8263	   2.74193	5.51394e-05	0.000781845	         1	 0.0262373
	   32.9263	   1.12121	4.96256e-05	0.000325253	  0.387889	 0.0108127
	   33.0263	   1.11931	4.46636e-05	0.000326932	   0.34008	 0.0108614
	   33.1263	   1.11736	4.01971e-05	0.00032932	  0.294845	 0.0109101
	    33.228	   1.13476	3.61073e-05	0.00033771	  0.260448	 0.0111503
	   33.3452	    1.3036	3.18732e-05	0.000392183	  0.258072	 0.0129016
	   33.4814	   1.51056	2.75306e-05	0.000460301	  0.254503	 0.0150755
	    33.642	   1.77361	2.31073e-05	0.000548633	  0.254039	 0.0178773
	   33.8317	   2.08451	3.04345e-05	0.000656275	  0.361095	 0.0212611
	   33.9893	   1.72758	2.56427e-05	0.000553064	  0.261247	 0.0178125
	   34.1702	   1.97429	2.76541e-05	0.000642482	  0.263565	  0.020598
	   34.3761	   2.23463	3.08425e-05	0.000741363	  0.262239	 0.0236345
	   34.6117	   2.53944	4.0424e-05	0.00086122	  0.259801	 0.0272867
	   34.8838	   2.90914	5.26539e-05	0.00101139	  0.355939	 0.0318412
	   35.1131	   2.44008	4.18717e-05	0.000855522	         1	 0.0271652
	   35.2131	   1.06487	3.76828e-05	0.000364183	  0.476927	 0.0119699
	   35.3131	   1.06193	3.3913e-05	0.000361221	  0.418699	 0.0120233
	   35.4131	   1.05898	3.05202e-05	0.000358577	  0.355776	 0.0120764
	   35.5131	   1.05601	2.74666e-05	0.000356017	  0.304364	  0.012129
	   35.6131	   1.05302	2.46982e-05	 0.0003535	   0.26412	 0.0121814
	   35.7267	   1.19178	2.18902e-05	0.000398861	  0.258635	 0.0138952
	   35.8584	   1.37653	1.90011e-05	0.000459249	  0.258081	 0.0161948
	   36.0116	   1.59217	2.16978e-05	0.000529333	  0.258356	 0.0189291
	   36.1894	   1.83807	2.89978e-05	0.000597012	  0.256824	   0.02212
	   36.3972	   2.13238	3.38381e-05	0.000667736	  0.255776	 0.0260284
	   36.6408	   2.48075	3.59426e-05	0.000751273	         1	 0.0307894
	   36.7408	   1.01816	3.23534e-05	0.000299206	  0.389665	 0.0127638
	   36.8408	     1.015	2.9123e-05	0.000293227	  0.345024	 0.0128165
	   36.9408	   1.01181	2.62157e-05	0.000289008	  0.301346	 0.0128694
	   37.0408	   1.00861	2.35992e-05	0.000285667	  0.263159	 0.0129224
	   37.1548	    1.1453	2.0919e-05	0.00032232	  0.259014	 0.0147917
	   37.2869	   1.32069	1.81735e-05	0.000369698	  0.256464	 0.0172121
	   37.4413	   1.53773	2.52147e-05	0.00042831	  0.256528	 0.0202419
	   37.6219	   1.78633	2.06578e-05	0.00049607	  0.257244	 0.0238203
	   37.8326	   2.06721	3.50093e-05	0.000572942	  0.260003	 0.0279832
	   38.0756	   2.36426	3.55627e-05	0.000656852	  0.260724	 0.0325668
	   38.3553	   2.71051	4.80649e-05	0.000756118	  0.264296	 0.0378532
	   38.6727	   3.07255	3.87701e-05	0.00086034	  0.260399	 0.0434825
	   39.0385	   3.53381	7.47352e-05	0.00100146	         1	 0.0508019
	   39.1482	   1.06595	6.6536e-05	 0.0002978	  0.302221	 0.0154893
	   39.2571	   1.05779	5.92898e-05	0.00029687	  0.277756	 0.0154566
	   39.3747	   1.14188	5.23588e-05	0.000321853	  0.268315	  0.016783
	   39.5063	   1.27584	4.54761e-05	0.000361139	  0.263008	 0.0188733
	   39.6563	    1.4541	3.86553e-05	0.000413948	  0.261491	  0.021668
	   39.8284	   1.66667	3.20119e-05	0.000477098	  0.259577	 0.0250452
	   40.0273	    1.9242	2.76313e-05	0.000553807	  0.262046	 0.0291959
	    40.255	   2.20045	4.45336e-05	0.00063647	  0.258605	 0.0337608
	   40.5192	   2.54946	4.01529e-05	0.000740868	  0.258783	  0.039618
	   40.8255	   2.95087	6.05126e-05	0.000860903	  0.255266	 0.0465445
	   41.1854	   3.46212	6.21191e-05	 0.0010129	  0.261314	 0.0555472
	   41.5986	   3.96712	6.64064e-05	 0.0011609	  0.259349	 0.0648861
	   42.0766	    4.5782	7.68809e-05	0.00133428	  0.273581	 0.0765346
	   42.6008	   4.61271	8.5409e-05	0.00144545	  0.266434	 0.0857909
	   43.1909	    5.1438	8.80972e-05	0.00160118	  0.290293	 0.0988611
	   43.8009	   5.27273	0.000110972	0.00161082	  0.999816	  0.104729
	   43.9839	    1.6651	9.06677e-05	0.000449945	  0.353099	 0.0321894
	   44.1393	   1.42742	7.65728e-05	0.000395712	  0.323661	 0.0275518
	   44.2835	   1.32737	6.55387e-05	0.00037269	  0.291686	 0.0256988
	   44.4317	   1.36539	5.58264e-05	0.000382791	  0.277334	  0.026586
	    44.592	   1.47508	4.68781e-05	0.000408093	  0.269895	  0.028931
	   44.7703	   1.63572	3.85267e-05	0.00044276	  0.265823	 0.0323645
	   44.9714	   1.83518	3.0784e-05	0.000494543	   0.26249	  0.036782
	   45.2013	   2.08349	3.95932e-05	0.000586064	  0.260649	 0.0423649
	   45.4659	    2.3742	3.56205e-05	0.00069625	  0.257379	  0.049183
	   45.7743	   2.73471	5.48536e-05	0.000835584	  0.954118	 0.0578818
	   45.8743	  0.905295	4.93702e-05	0.000289109	  0.721038	 0.0189671
	   45.9743	  0.904925	4.44354e-05	0.000287482	  0.785246	 0.0190342
	   46.0743	  0.904492	3.99942e-05	0.000287148	  0.580599	 0.0191009
	   46.1743	  0.904585	3.59973e-05	0.000287707	  0.449835	 0.0191673
	   46.2743	  0.905471	3.24002e-05	0.000288883	  0.365599	 0.0192337
	   46.3743	  0.907434	2.9163e-05	0.000290498	  0.307465	 0.0192998
	   46.4743	  0.910534	2.62497e-05	0.000292434	  0.265083	 0.0193657
	   46.5875	   1.03326	2.32833e-05	0.00033278	  0.257353	 0.0219919
	   46.7194	   1.20883	2.02185e-05	0.000390938	   0.25735	 0.0257359
	   46.8732	   1.41658	2.34221e-05	0.000460767	  0.252487	 0.0301364
	   47.0559	   1.69355	2.20564e-05	0.000555039	  0.941034	 0.0359958
	   47.1559	  0.952717	1.98509e-05	0.000313056	  0.518699	 0.0198148
	   47.2559	  0.959909	1.78659e-05	0.000314968	  0.428321	 0.0198823
	   47.3559	  0.966495	1.82758e-05	0.000317232	  0.358784	 0.0199502
	   47.4559	  0.972378	1.6601e-05	0.000319722	  0.988665	 0.0200184
	   47.5559	  0.977614	1.49504e-05	0.000322375	  0.780025	 0.0200869
	   47.6559	  0.982177	1.34655e-05	0.000325139	   0.56561	 0.0201556
	   47.7559	  0.986048	1.28503e-05	0.00032798	  0.436809	 0.0202245
	   47.8559	  0.989227	1.40907e-05	0.000330877	  0.353825	 0.0202935
	   47.9559	  0.991725	1.26876e-05	0.000333814	  0.296426	 0.0203626
	   48.0571	   1.00528	1.42374e-05	 0.0003408	  0.999831	 0.0206782
	   48.1571	   0.99481	1.44847e-05	0.000339825	  0.654787	 0.0205016
	   48.2571	  0.995459	1.45806e-05	0.000342825	  0.492518	 0.0205705
	   48.3571	  0.995577	1.31279e-05	0.000345836	  0.394216	 0.0206393
	   48.4571	  0.995217	1.66383e-05	0.000348854	  0.328099	 0.0207079
	   48.5571	  0.994434	1.49792e-05	0.000351872	  0.280653	 0.0207762
	    48.664	   1.06018	1.33833e-05	0.000379128	  0.259107	 0.0222817
	   48.7878	    1.2213	1.74634e-05	0.000442495	  0.227733	 0.0258893
	   48.9508	   1.59325	2.4073e-05	0.000588013	  0.232488	 0.0342445
	   49.1612	   2.03264	3.12124e-05	0.000768933	  0.247705	 0.0444206
	    49.416	   2.43464	2.58865e-05	0.000948678	  0.260611	 0.0541503
	   49.7093	   2.78138	3.92655e-05	0.00111643	  0.263996	 0.0628114
	        50	   2.76144	4.20203e-05	0.00113451	  0.932267	 0.0627774
	      50.1	   1.30672	3.78179e-05	0.000403411	  0.970001	 0.0217594
	      50.2	  0.998829	3.40355e-05	0.000403805	  0.670594	 0.0218214
	      50.3	  0.962235	3.06312e-05	0.000404854	  0.505011	  0.021883
	      50.4	  0.959965	2.75668e-05	0.000406239	  0.740448	 0.0219442
	      50.5	  0.960501	2.4809e-05	0.000408049	  0.548446	  0.022005
	      50.6	  0.960958	2.23269e-05	0.000410904	  0.432635	 0.0220655
	      50.7	  0.961345	2.00931e-05	0.000413837	  0.356047	 0.0221256
	      50.8	   0.96167	1.80826e-05	0.00041673	  0.309541	 0.0221854
	      50.9	   0.96194	1.76553e-05	0.000419587	  0.266886	 0.0222449
	   51.0124	   1.08103	1.56765e-05	0.000474993	  0.260217	 0.0250725
	    51.142	   1.24566	1.36541e-05	0.000551907	  0.257501	 0.0289927
	    51.293	   1.45008	1.56961e-05	0.000648673	  0.266394	 0.0338937
	    51.463	   1.63156	2.87752e-05	0.000737695	  0.262561	 0.0383194
	   51.6573	   1.86173	3.21023e-05	0.000852039	  0.250668	 0.0439743
	   51.8898	   2.22317	3.44097e-05	0.00103228	  0.256247	  0.052887
	    52.162	   2.59522	3.79078e-05	0.00122551	  0.255688	 0.0622711
	   52.4814	   3.03294	5.01868e-05	0.00146084	   0.41542	 0.0735389
	    52.712	   2.19266	3.8661e-05	0.00107433	         1	 0.0534844
	    52.812	  0.918063	3.47976e-05	0.000472576	  0.437696	 0.0233023
	    52.912	  0.914137	3.13207e-05	0.000473561	  0.379818	 0.0233555
	    53.012	  0.910258	2.81933e-05	0.000474883	         1	 0.0234083
	    53.112	  0.906616	2.53788e-05	0.000476479	  0.715489	 0.0234608
	    53.212	  0.903336	2.28459e-05	0.000478279	  0.532696	 0.0235128
	    53.312	  0.900487	2.05664e-05	0.000480644	  0.421343	 0.0235645
	    53.412	  0.899714	1.8515e-05	0.000482984	  0.343203	 0.0236159
	    53.512	  0.900427	1.66687e-05	0.000485289	  0.353309	 0.0236671
	    53.612	  0.901094	1.64041e-05	0.00048781	  0.300659	  0.023718
	    53.712	  0.901723	1.53875e-05	0.000490162	    0.2627	 0.0237687
	   53.8262	   1.03006	1.80613e-05	0.000562495	  0.255033	 0.0272022
	   53.9605	   1.21183	2.0313e-05	0.000665214	  0.266734	  0.032077
	   54.1116	   1.36239	1.76404e-05	0.000752559	  0.253546	 0.0361802
	   54.2904	   1.60786	1.59814e-05	0.000897412	  0.330963	 0.0429452
	   54.4524	   1.45486	2.03558e-05	0.000821556	  0.259228	  0.039068
	     54.64	   1.67925	2.90811e-05	0.000958281	  0.593327	 0.0453636
	     54.74	  0.895384	2.61766e-05	0.000515779	  0.271352	 0.0242756
	   54.8505	  0.988628	2.32878e-05	0.00057226	  0.266921	 0.0268932
	   54.9748	    1.1085	2.04024e-05	0.000645688	    0.2653	 0.0302936
	   55.1153	   1.25058	1.75453e-05	0.000733486	  0.999999	 0.0343409
	   55.2153	  0.889149	1.57953e-05	0.000525016	  0.999337	 0.0245045
	   55.3153	  0.887861	1.42204e-05	0.000526902	         1	 0.0245522
	   55.4153	  0.886566	1.28031e-05	0.00052878	  0.699584	 0.0245996
	   55.5153	  0.885268	1.20561e-05	0.000530629	  0.518032	 0.0246468
	   55.6153	  0.883973	1.6206e-05	0.000532461	  0.406564	 0.0246938
	   55.7153	  0.882687	1.45902e-05	0.00053428	  0.332387	 0.0247407
	   55.8153	  0.881415	1.31359e-05	0.000536087	  0.264506	 0.0247874
	   55.9287	    0.9979	1.16531e-05	0.000610025	  0.249804	 0.0281672
	   56.0649	    1.1957	1.88167e-05	0.000735377	  0.257052	 0.0339002
	   56.2239	   1.39213	2.42928e-05	0.000840984	  0.258398	 0.0396669
	   56.4085	   1.65842	2.9158e-05	0.000960113	  0.600515	 0.0461927
	   56.5085	   1.03526	2.62429e-05	0.000509017	  0.399557	 0.0251094
	   56.6085	   1.06416	2.36192e-05	0.000503935	  0.383629	 0.0251572
	   56.7085	   1.08878	2.12581e-05	0.000499077	  0.343173	 0.0252059
	   56.8085	   1.11013	1.91331e-05	0.000494404	  0.304003	 0.0252562
	   56.9085	   1.12813	1.72206e-05	0.000491878	  0.268942	 0.0253081
	     57.02	   1.26387	1.53006e-05	0.000546192	  0.262929	 0.0282926
	   57.1473	   1.44599	1.33554e-05	0.000619976	  0.261022	 0.0323645
	   57.2936	   1.66649	2.10744e-05	0.000708146	  0.259913	 0.0373118
	   57.4624	   1.92909	2.25476e-05	0.000811192	  0.257984	 0.0432264
